2.27117 -10.7207 17.9277 307.021 76.7984 6620 1.7445e+09 0.0527723 13.6316 89.6196 -70.7993 7.79988 0.0173553 -0.0238367 
2.282 27.968 19.6776 35.2661 64.4971 11473 4.20502e+08 0.385837 11.2183 111.652 -33.9748 7.91806 0.297392 -0.189617 
2.31151 34.1051 19.933 38.624 32.8955 7021 1.50842e+09 0.17968 13.3738 113.045 -27.9551 7.86213 0.146048 -0.0582304 
2.32266 5.45818 18.4423 53.0143 31.9237 8245 9.93469e+08 0.12704 12.6687 103.999 -55.8556 7.81725 0.0691874 -0.0791416 
2.33361 28.3048 19.1717 44.9505 27.4919 7044 1.49586e+09 0.129031 13.3595 111.785 -33.6535 7.83986 0.0997349 -0.0455048 
2.3427 22.2641 18.8755 37.5442 74.2931 18528 9.59405e+07 0.417472 9.11057 110.268 -39.5704 7.91148 0.30188 -0.23994 
2.38885 8.48259 19.2172 51.3098 61.0103 9862 6.25715e+08 0.250856 11.8831 105.559 -52.9698 7.84052 0.145538 -0.174263 
2.41196 35.8968 19.925 50.4559 46.1368 7583 1.23771e+09 0.192911 13.0356 113.503 -26.2083 7.86902 0.158721 -0.0591966 
2.44356 14.7196 17.1084 39.558 39.2297 21128 5.23491e+07 0.20922 8.52432 108.084 -46.9468 7.84434 0.135774 -0.126881 
2.47387 14.5206 19.7186 62.1514 177.536 18089 1.03305e+08 0.602637 9.21389 108.057 -47.1471 7.92704 0.389679 -0.415795 
2.48003 12.2906 19.2787 64.7416 69.1118 9160 7.56641e+08 0.225211 12.2075 107.259 -49.3128 7.84356 0.140211 -0.144773 
2.48245 33.4657 19.5723 35.6328 30.1945 7637 1.2148e+09 0.178772 13.0045 113.071 -28.6096 7.8615 0.144393 -0.0596033 
2.49906 18.6136 19.4755 41.7485 94.0434 17025 1.2962e+08 0.475235 9.48153 109.412 -43.167 7.9152 0.326915 -0.299121 
2.54398 16.9655 18.3569 138.577 116.157 10132 5.82822e+08 0.176839 11.7643 108.961 -44.7834 7.84078 0.118705 -0.0985703 
2.56566 -20.3632 16.4042 126.019 42.1051 10001 6.03141e+08 0.0704887 11.8216 66.4275 -78.4051 7.79433 0.0129854 -0.0430503 
2.57106 6.53338 19.2016 44.4736 41.3048 8677 8.68953e+08 0.195938 12.4447 104.952 -54.8944 7.82907 0.108866 -0.134296 
2.60343 19.5734 16.8352 130.806 91.8409 16573 1.42327e+08 0.148125 9.59956 109.826 -42.2514 7.83719 0.103144 -0.0735973 
2.62121 9.75893 15.9933 48.8518 23.0199 16432 1.46555e+08 0.0994134 9.6372 106.47 -51.7983 7.81743 0.0589578 -0.0521228 
2.64562 24.8587 19.822 60.9555 89.876 9492 6.90911e+08 0.311066 12.0507 111.29 -37.0873 7.8901 0.231209 -0.161583 
2.65946 17.6519 17.7418 63.8269 42.8808 10514 5.28831e+08 0.141736 11.6011 109.325 -44.1387 7.83366 0.0959865 -0.0727048 
2.66159 -0.544892 18.4906 99.4676 78.8573 9469 6.95278e+08 0.167256 12.0614 101.018 -61.6677 7.81517 0.077914 -0.12122 
2.67232 1.012 19.2809 74.9067 73.4162 8730 8.55368e+08 0.206773 12.418 102.079 -60.1985 7.8215 0.10049 -0.153427 
2.69236 -2.81285 19.5249 42.119 107.469 16930.5 1.32206e+08 0.538303 9.50602 99.3773 -63.8078 7.83871 0.234423 -0.457029 
2.69452 -20.6384 16.7733 75.9947 80.6217 25670 1.84629e+07 0.223815 7.66313 65.6932 -78.6678 7.7819 0.0400807 -0.193452 
2.69487 23.098 19.955 40.4111 81.4065 10919 4.78763e+08 0.424991 11.4354 110.9 -38.8214 7.91812 0.309327 -0.240425 
2.70947 24.4963 19.6692 47.3292 28.2157 6253 2.0189e+09 0.125772 13.8821 111.271 -37.454 7.83622 0.0930411 -0.0504849 
2.71012 -2.37699 19.9552 64.1343 77.5781 8330 9.67029e+08 0.255194 12.6236 99.7611 -63.4064 7.81937 0.112586 -0.202196 
